customer_id,annual_income,loan_amount,credit_score,default_flag,age,gender,education_level,employment_type,join_date,repayment_history,transaction_count,spending_ratio,avg_interest_rate,unemployment_rate,inflation_rate,annual_income_was_missing,join_year,join_month,join_day,join_weekday,education_level_ord,gender_label,region_East,region_North,region_South,region_West,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,repayment_bin,credit_score_high,transaction_quantile,transaction_kmeans_bin,age_scaled,annual_income_scaled,loan_amount_scaled,credit_score_scaled,transaction_count_scaled,spending_ratio_scaled,spending_ratio_log,spending_ratio_reciprocal,spending_ratio_sqrt,loan_amount_yj,annual_income_yj,loan_amount_bc,annual_income_bc,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio
CUST100250,304240.14,1010472.32,753.3,0,24.0,Female,Graduate,Salaried,2024-04-24,1,52,70.72,8.7,5.0,4.6,0,2024,4,24,Wednesday,2.0,0,0,0,0,1,0,0,1,0,0,Q2,Low,1,3,1,-1.4125324820340435,-0.628257912352455,2.241933761419803,1.3254365514209052,1.047320118938151,2.396876468072926,4.272769648736932,0.013943112102621306,8.409518416651455,1.7888034787191038,-0.6611440642917165,1.7888046733965108,-0.6611437871223347,3.3212984979562523,8.666666666666666,17929.885584
CUST100251,465051.15,64944.86,702.9,0,48.0,Female,Secondary,Salaried,2024-12-08,0,41,33.07,9.2,4.8,5.1,0,2024,12,8,Sunday,1.0,0,0,0,1,0,0,0,1,0,0,Q3,No_Missed,1,1,0,0.9132619450253036,-0.20732472436372054,-0.715716104877637,0.6734527661528084,-0.5628906490901286,0.220827632147429,3.5284172316728752,0.0293513354857646,5.75065213693195,-1.0624874956584327,0.09087108573155214,-1.0624846910160297,0.09087109666941202,0.13965100398095995,6.833333333333333,12816.034608750002
CUST100252,534502.87,163745.44,759.1,0,61.0,Female,Post-Graduate,Salaried,2022-03-21,1,51,15.91,8.9,5.4,4.8,0,2022,3,21,Monday,3.0,0,0,1,0,0,0,0,1,0,0,Q3,Low,1,3,1,2.17306725968245,-0.025530368921882735,-0.40666371392210665,1.4004664314715998,0.9009373218446709,-0.7709651440672199,2.827905162910489,0.05913660555884092,3.988734135035826,-0.16381894637758385,0.3262194257667749,-0.16381894731178506,0.32621933969043426,0.3063509088360929,8.5,7086.617218083333
CUST100253,399939.53,166570.85,672.8,0,49.0,Female,Secondary,Salaried,2019-03-22,3,43,16.52,8.9,5.4,4.8,0,2019,3,22,Friday,1.0,0,0,1,0,0,0,0,1,0,0,Q2,Medium,0,1,0,1.0101700461527763,-0.377758588199978,-0.39782571200015776,0.28407356106213894,-0.2701250549031688,-0.7357091071504988,2.8633430855082453,0.05707762557077626,4.064480286580315,-0.14662561069368438,-0.17038870123587652,-0.1466256678442101,-0.17038858056366676,0.41649008788903663,7.166666666666667,5505.834196333333
CUST100254,931946.4,303001.26,473.0,1,21.0,Male,Secondary,Self-Employed,2021-04-18,5,47,42.52,8.7,5.0,4.6,0,2021,4,18,Sunday,1.0,1,0,0,0,1,1,0,0,0,0,Q4,Medium,0,2,1,-1.703256785416462,1.01480369855519,0.028934377966351513,-2.3005764448221027,0.3154061334707511,0.7670072204474544,3.773220602547687,0.022977941176470586,6.520736154760443,0.4681637183779733,1.2137572148756663,0.468162203762983,1.213756962072247,0.3251273463795772,7.833333333333333,33021.96744
CUST100255,225989.99,21896.15,475.4,0,33.0,Female,Graduate,Salaried,2020-10-20,3,59,14.41,9.2,4.8,5.1,0,2020,10,20,Tuesday,2.0,0,0,0,1,0,0,0,0,1,0,Q1,Medium,0,3,3,-0.5403595718867884,-0.8330827256540857,-0.8503742896074356,-2.269529597904574,2.0719996985925104,-0.8576603168132556,2.7350166493320245,0.06489292667099286,3.7960505792204615,-2.045465198118509,-1.2205878541316015,-2.0454679963714306,-1.220587609161594,0.09688991092039077,9.833333333333334,2713.7631299166665
CUST100256,1148151.88,894645.12,739.3,0,52.0,Female,Graduate,Self-Employed,2018-12-08,1,49,37.42,9.5,6.1,5.6,0,2018,12,8,Saturday,2.0,0,1,0,0,0,0,1,0,0,0,Q4,Low,1,2,1,1.3008943495351948,1.5807354836800673,1.879621383317525,1.1443299444019892,0.608171727657711,0.47224363311093276,3.6485781573404106,0.026028110359187923,6.117188896870849,1.650064261124623,1.526233327688513,1.6500647236871953,1.5262331548233,0.7792045073339949,8.166666666666666,35803.20279133333
CUST100257,2425107.09,230345.45,698.3,0,30.0,Male,Post-Graduate,Self-Employed,2018-05-13,1,49,8.93,8.9,5.4,4.8,1,2018,5,13,Sunday,3.0,1,0,1,0,0,0,0,1,0,0,Q4,Low,0,2,1,-0.8310838752692068,4.923248085672454,-0.1983360671799293,0.6139463095608786,0.608171727657711,-1.1743866812454395,2.295560478057081,0.10070493454179255,2.988310559496787,0.18317894352105282,2.5611696001264757,0.1831779486910743,2.561170524357295,0.09498361987799889,8.166666666666666,18046.838594749996
CUST100258,386338.3,372470.93,592.5,1,43.0,Male,Secondary,Self-Employed,2024-10-26,1,38,14.66,9.2,4.8,5.1,0,2024,10,26,Saturday,1.0,1,0,0,1,0,0,0,0,1,0,Q2,Low,0,0,2,0.4287214393879396,-0.4133606847508798,0.24623844250111104,-0.7547021920534993,-1.0020390403705686,-0.8432111213555831,2.751109690562657,0.06385696040868455,3.8288379438153295,0.68647059074646,-0.2312485043604881,0.6864689079282505,-0.2312483594272801,0.9641056297032937,6.333333333333333,4719.766231666667
CUST100259,388723.47,160829.14,619.2,0,47.0,Male,Graduate,Self-Employed,2023-02-03,2,50,25.22,8.9,5.4,4.8,0,2023,2,3,Friday,2.0,1,0,1,0,0,0,0,0,0,1,Q2,Low,0,3,1,0.8163538438978308,-0.407117348476858,-0.4157860236063576,-0.40930602009599487,0.754554524751191,-0.23287710522349145,3.2665224783355535,0.03813882532418002,5.021951811795888,-0.18185662278328077,-0.220396860978993,-0.18185656415055057,-0.2203967203097429,0.4137366339109908,8.333333333333334,8169.671594499999
CUST100260,130711.54,115955.39,676.9,0,28.0,Male,Graduate,Self-Employed,2024-04-19,0,44,9.46,8.7,5.0,4.6,0,2024,4,19,Friday,2.0,1,0,0,0,1,0,0,0,1,0,Q1,No_Missed,0,1,0,-1.0249000775241524,-1.0824802122137762,-0.5561530106082632,0.33711192454625033,-0.12374225780968881,-1.1437543868751736,2.347558458636777,0.09560229445506692,3.0757112998459397,-0.50618181238031,-2.3259417246100944,-0.506180620363562,-2.3259430173230187,0.8871090494381751,7.333333333333333,1030.4426403333332
CUST100261,277471.08,48076.79,592.1,0,37.0,Female,Primary,Salaried,2018-09-22,1,47,8.7,9.5,6.1,5.6,0,2018,9,22,Saturday,0.0,0,1,0,0,0,0,1,0,0,0,Q1,Low,0,2,1,-0.15272716737689718,-0.6983276530080339,-0.7684801409218105,-0.7598766665397537,0.3154061334707511,-1.1876799410664984,2.272125885509337,0.10309278350515465,2.949576240750525,-1.3421120047328214,-0.8314925742762637,-1.3421090919560175,-0.8314922751435181,0.17326775100309552,7.833333333333333,2011.6653299999998
CUST100262,364161.57,146724.19,584.6,0,18.0,Male,Secondary,Self-Employed,2018-04-03,1,42,24.72,8.7,5.0,4.6,0,2018,4,3,Tuesday,1.0,1,0,0,0,1,1,0,0,0,0,Q2,Low,0,1,0,-1.9939810887988803,-0.4714097055117431,-0.45990690348184227,-0.8568980631570301,-0.41650785199664875,-0.2617754961388367,3.2472688993694185,0.038880248833592534,4.971921157862421,-0.27362577968562524,-0.33604382989725695,-0.273625409855243,-0.33604364548661236,0.40290959312373353,7.0,7501.728341999999
CUST100263,487408.44,70094.21,597.6,0,27.0,Male,Secondary,Salaried,2022-08-13,1,52,6.47,8.9,5.4,4.8,0,2022,8,13,Saturday,1.0,1,0,1,0,0,0,0,0,1,0,Q3,Low,0,3,1,-1.1218081786516252,-0.14880307616010163,-0.6996087203929825,-0.6887276423537511,1.047320118938151,-1.3165667645489383,2.010894999144726,0.13386880856760375,2.543619468395381,-0.9905774084084438,0.17087417456825907,-0.9905747385899668,0.17087415172586068,0.14381000460312096,8.666666666666666,2627.943839
CUST100264,2457149.8175999983,1974290.1467000002,590.8,0,35.0,Other,Secondary,Self-Employed,2021-12-05,3,49,6.54,9.5,6.1,5.6,0,2021,12,5,Sunday,1.0,2,1,0,0,0,1,0,0,0,0,Q4,Medium,0,2,1,-0.3465433696318428,5.007121991324325,5.256796667965474,-0.7766937086200825,0.608171727657711,-1.31252098982079,2.020222182019865,0.13262599469496023,2.5573423705088842,2.574153438055896,2.5782138696822097,2.5741608916478684,2.5782148248841006,0.8034878999068817,8.166666666666666,13391.46650591999
CUST100265,218085.22,1087974.87,653.5,0,24.0,Male,Post-Graduate,Salaried,2023-12-26,1,36,12.41,9.5,6.1,5.6,1,2023,12,26,Tuesday,3.0,1,1,0,0,0,0,0,1,0,0,Q1,Low,0,0,2,-1.4125324820340435,-0.8537739708394603,2.4843650141781435,0.0344051671003484,-1.2948046345575286,-0.9732538804746367,2.596000697293587,0.07457121551081282,3.5227829907617076,1.873611901880177,-1.2894536587435441,1.8736135988161624,-1.2894534424112631,4.988760219514188,6.0,2255.3646501666667
CUST100266,513880.95,314058.52,783.0,0,56.0,Male,Graduate,Salaried,2021-05-16,1,39,17.99,9.2,4.8,5.1,0,2021,5,16,Sunday,2.0,1,0,0,1,0,0,0,0,1,0,Q3,Low,1,0,0,1.688526754045086,-0.07950957425147202,0.06352195468317798,1.7096412820253202,-0.8556562432770887,-0.6507478378593837,2.9439125248241944,0.05265929436545551,4.241462012089699,0.5058380104781292,0.2602433666772207,0.5058364516681113,0.26024330693795383,0.6111503452307387,6.5,7703.931908749999
CUST100267,495382.33,33831.69,569.4,0,22.0,Male,Graduate,Salaried,2020-09-28,1,29,38.45,8.7,5.0,4.6,0,2020,9,28,Monday,2.0,1,0,0,0,1,0,0,0,0,1,Q3,Low,0,0,2,-1.6063486842889891,-0.12793090491777503,-0.8130394159220243,-1.0535280936347107,-2.3194842142118883,0.531774318396544,3.6750340472918834,0.025348542458808618,6.2008063991709985,-1.6612830717132339,0.19837791311931274,-1.6612813109861115,0.1983778788019448,0.06829409922634908,4.833333333333333,15872.875490416667
CUST100268,288201.08,123398.88,644.1,0,33.0,Female,Post-Graduate,Salaried,2022-07-19,1,45,18.74,8.7,5.0,4.6,1,2022,7,19,Tuesday,3.0,0,0,0,0,1,0,0,0,1,0,Q1,Low,0,1,0,-0.5403595718867884,-0.6702411861229672,-0.5328694592206744,-0.08719498332663768,0.022640539283791155,-0.6074002514863659,2.9826470340053355,0.050658561296859174,4.328972164382672,-0.4450852518014698,-0.7609999004425859,-0.44508427726179023,-0.760999607642344,0.42816938784545844,7.5,4500.740199333333
CUST100269,172248.75,115514.74,686.8,0,39.0,Female,Secondary,Self-Employed,2022-05-16,2,50,42.62,8.7,5.0,4.6,0,2022,5,16,Monday,1.0,0,0,0,0,1,0,0,1,0,0,Q1,Low,0,3,1,0.041089034878048415,-0.9737538866626988,-0.5575313824363897,0.46518016808105483,0.754554524751191,0.7727868986305231,3.775515760773483,0.02292526364053187,6.528399497579786,-0.5099118304362877,-1.756259089775189,-0.5099106251812806,-1.7562592684870344,0.6706274501266337,8.333333333333334,6117.7014375
CUST100270,317050.84,487998.73,692.8,0,54.0,Male,Graduate,Unemployed,2024-06-12,0,45,38.79,9.5,6.1,5.6,0,2024,6,12,Wednesday,2.0,1,1,0,0,0,0,0,0,1,0,Q2,No_Missed,0,1,0,1.4947105517901405,-0.5947250790510082,0.6076142847464938,0.5427972853748759,0.022640539283791155,0.5514252242189785,3.683615624438837,0.025131942699170646,6.228161847608008,0.9771100754942739,-0.5856992901316261,0.9771085211486392,-0.5856990293591037,1.5391813186806254,7.5,10248.668403
CUST100271,395131.7,415442.19,609.5,1,22.0,Female,Secondary,Salaried,2018-09-23,0,45,64.75,8.9,5.4,4.8,0,2018,9,23,Sunday,1.0,0,0,1,0,0,0,0,0,1,0,Q2,No_Missed,0,1,0,-1.6063486842889891,-0.39034339324042816,0.38065436035677286,-0.5347870263876728,0.022640539283791155,2.0518296805437037,4.185859671057874,0.015209125475285171,8.04673846971554,0.8032562144806933,-0.19162215438659436,0.8032545329040089,-0.19162202515772703,1.051401823746361,7.5,21320.647979166668
CUST100272,511279.79,198265.18,699.5,0,51.0,Male,Post-Graduate,Self-Employed,2019-10-08,3,41,20.93,8.9,5.4,4.8,1,2019,10,8,Tuesday,3.0,1,0,1,0,0,1,0,0,0,0,Q3,Medium,0,1,0,1.203986248407722,-0.08631827827782439,-0.2986845079076961,0.6294697330196434,-0.5628906490901286,-0.4808252992771536,3.0878555624297968,0.045599635202918376,4.57493169347915,0.029638138460418205,0.25170253744727666,0.02963754286111275,0.2517024811804735,0.3877821573976159,6.833333333333333,8917.571670583331
CUST100273,588735.91,311631.62,683.6,0,38.0,Female,Secondary,Unemployed,2024-06-23,3,48,45.48,8.7,5.0,4.6,0,2024,6,23,Sunday,1.0,0,0,0,0,1,1,0,0,0,0,Q3,Medium,0,2,1,-0.05581906624942438,0.1164281102986667,0.055930508887920664,0.4237843721910178,0.46178893056423104,0.9380856946662979,3.8390221125436557,0.02151462994836489,6.743886120034946,0.49767574380898366,0.4864506466398433,0.4976741940543235,0.48645050133017564,0.5293232750147685,8.0,22313.090989
CUST100274,499743.31,93387.62,613.9,0,27.0,Female,Post-Graduate,Salaried,2021-02-10,1,48,26.15,8.9,5.4,4.8,0,2021,2,10,Wednesday,3.0,0,0,1,0,0,0,0,0,1,0,Q3,Low,0,2,1,-1.1218081786516252,-0.11651575856582373,-0.6267459492026974,-0.47786780703887105,0.46178893056423104,-0.17912609812094932,3.3013770463799443,0.03683241252302026,5.113707070218238,-0.7166187336313447,0.21320240728603718,-0.7166168190719904,0.21320236682377763,0.186871175924296,8.0,10890.239630416667
CUST100275,1050585.54,72750.87,541.8,0,43.0,Female,Secondary,Salaried,2021-11-02,0,51,29.87,9.5,6.1,5.6,1,2021,11,2,Tuesday,1.0,0,1,0,0,0,0,0,1,0,0,Q4,No_Missed,0,3,1,0.4287214393879396,1.3253492975191028,-0.691298575604805,-1.410566833186288,0.9009373218446709,0.03587793028921947,3.429784838514068,0.032393909944930355,5.465345368775884,-0.9553746884001287,1.3945496564910353,-0.9553720963333003,1.3945494383751855,0.0692479262564379,8.5,26150.8250665
CUST100276,148722.26,59355.74,558.5,0,40.0,Male,Secondary,Self-Employed,2019-03-30,2,49,21.54,9.5,6.1,5.6,0,2019,3,30,Saturday,1.0,1,1,0,0,0,1,0,0,0,0,Q1,Low,0,2,1,0.13799713600552121,-1.0353359912579319,-0.7331991085132167,-1.194532523385152,0.608171727657711,-0.4455692623604325,3.11529150861163,0.044365572315882874,4.641120554348917,-1.1467931755875709,-2.056190861250981,-1.146790260749841,-2.056191523977691,0.3991046128535163,8.166666666666666,2669.564567
CUST100277,153742.46,89895.75,709.7,0,31.0,Female,Graduate,Salaried,2024-02-17,0,39,38.52,9.5,6.1,5.6,0,2024,2,17,Saturday,2.0,0,1,0,0,0,1,0,0,0,0,Q1,No_Missed,1,0,0,-0.734175774141734,-1.0221952940485741,-0.63766866617871,0.7614188324191398,-0.8556562432770887,0.5358200931246924,3.6768068728796672,0.025303643724696356,6.20644825967316,-0.753331367165766,-1.9877477696548698,-0.753329335187772,-1.9877483033058576,0.5847164797545193,6.5,4935.132966
CUST100278,129109.2296,28775.2,764.2,0,39.0,Female,Secondary,Self-Employed,2023-03-30,0,36,12.41,8.7,5.0,4.6,1,2023,3,30,Thursday,1.0,0,0,0,0,1,0,1,0,0,0,Q1,No_Missed,1,0,2,0.041089034878048415,-1.0866743630049407,-0.8288563304010965,1.466440981171348,-1.2948046345575286,-0.9732538804746367,2.596000697293587,0.07457121551081282,3.5227829907617076,-1.805630990320899,-2.3520202021613557,-1.805630432206542,-2.35202156682591,0.22287484860028936,6.0,1335.2046161133335
CUST100279,376772.31,89288.65,650.1,0,34.0,Male,Graduate,Salaried,2022-01-03,1,46,55.88,9.2,4.8,5.1,0,2022,1,3,Monday,2.0,1,0,0,1,0,1,0,0,0,0,Q2,Low,0,2,1,-0.44345147075931557,-0.43840028040399054,-0.6395677006433772,-0.00957786603281659,0.16902333637727113,1.5391722257054794,4.040943785494986,0.017580872011251757,7.475292636412303,-0.7598489981789363,-0.27556890082129526,-0.7598469457481535,-0.27556873879260424,0.23698304686987215,7.666666666666667,17545.030569000002
CUST100280,764306.71,596704.82,762.2,0,39.0,Female,Secondary,Salaried,2021-04-25,1,39,8.84,9.2,4.8,5.1,0,2021,4,25,Sunday,1.0,0,0,0,1,0,0,0,1,0,0,Q4,Low,1,0,0,0.041089034878048415,0.575996000343835,0.94765152972954,1.4405686087400742,-0.8556562432770887,-1.1795883916102017,2.286455711064162,0.1016260162601626,2.973213749463701,1.197159415856229,0.9065340161572993,1.197158247877136,0.9065337675198749,0.7807138314931188,6.5,5630.392763666666
CUST100281,753049.37,315375.03,645.8,0,45.0,Male,Graduate,Salaried,2020-04-10,1,42,43.77,8.9,5.4,4.8,0,2020,4,10,Friday,2.0,1,0,1,0,0,1,0,0,0,0,Q4,Low,0,1,0,0.6225376416428852,0.5465291870051645,0.06764005361758574,-0.06520346676005592,-0.41650785199664875,0.8392531977358175,3.8015382722528743,0.022336385972749607,6.615889962809237,0.5102412983541903,0.8831360906736335,0.5102397347793832,0.8831358451795578,0.4187972828395036,7.0,27467.475770750003
CUST100282,684568.28,1625515.68,558.4,0,55.0,Female,Secondary,Salaried,2021-10-22,1,46,37.21,9.2,4.8,5.1,0,2021,10,22,Friday,1.0,0,0,0,1,0,0,0,0,0,1,Q4,Low,0,2,1,1.591618652917613,0.3672755181758758,4.165815391966132,-1.195826142006716,0.16902333637727113,0.4601063089264877,3.6430972614588084,0.02617115938236064,6.1,2.342330407429582,0.7314106984275406,2.3423356370793034,0.7314104815690046,2.3745121231734543,7.666666666666667,21227.321415666665
CUST100283,333266.41,248464.49,633.2,0,24.0,Male,Primary,Salaried,2021-01-17,1,50,14.92,8.9,5.4,4.8,0,2021,1,17,Sunday,0.0,1,0,1,0,0,0,0,0,1,0,Q2,Low,0,3,1,-1.4125324820340435,-0.55227977897389,-0.1416589440919992,-0.22819941307707903,0.754554524751191,-0.8281839580796035,2.767576180416237,0.06281407035175879,3.862641583165593,0.2613295041312474,-0.4951472328493252,0.26132833605681105,-0.4951469962615122,0.7455431526987674,8.333333333333334,4143.612364333333
CUST100284,830135.93,151322.44,769.3,0,39.0,Female,Secondary,Self-Employed,2024-02-13,1,47,16.08,9.2,4.8,5.1,0,2024,2,13,Tuesday,1.0,0,0,0,1,0,0,0,0,1,0,Q4,Low,1,2,1,0.041089034878048415,0.7483082284519216,-0.44552338309449974,1.5324155308710947,0.3154061334707511,-0.7611396911560027,2.837908188360424,0.0585480093676815,4.009987531152684,-0.2428412082793171,1.0357641185752993,-0.2428409442146394,1.0357638593918084,0.18228633953959805,7.833333333333333,11123.821461999998
CUST100285,265112.93,13941.3458,601.7,0,18.0,Male,Secondary,Salaried,2023-05-24,0,43,7.77,8.7,5.0,4.6,0,2023,5,24,Wednesday,1.0,1,0,0,0,1,0,1,0,0,0,Q1,No_Missed,0,1,0,-1.9939810887988803,-0.7306759075034381,-0.8752572534280234,-0.6356892788696397,-0.2701250549031688,-1.2414309481690406,2.1713368063840917,0.11402508551881414,2.787471972953271,-2.431605975716579,-0.9167304473173049,-2.4316194723341282,-0.9167301463579179,0.05258644231346996,7.166666666666667,1716.6062217499998
CUST100286,707410.49,511485.8,639.1,1,36.0,Male,Secondary,Self-Employed,2023-12-20,1,41,31.6,8.7,5.0,4.6,0,2023,12,20,Wednesday,1.0,1,0,0,0,1,0,0,0,1,0,Q4,Low,0,1,0,-0.24963526850436998,0.4270664757477991,0.6810828326036006,-0.1518759144048219,-0.5628906490901286,0.13586636285631407,3.484312288372662,0.03067484662576687,5.621387729022079,1.0282598617960557,0.7839155144696097,1.028258374402952,0.7839152861582699,0.7230396032153835,6.833333333333333,18628.47623666667
CUST100287,176130.95,113398.05,744.9,0,44.0,Male,Secondary,Salaried,2020-05-21,0,60,58.21,8.9,5.4,4.8,0,2020,5,21,Thursday,1.0,1,0,1,0,0,0,0,0,1,0,Q1,No_Missed,1,3,3,0.5256295405154124,-0.9635919778331363,-0.5641524782377672,1.216772587209556,2.2183824956859906,1.673838727370988,4.081090446543684,0.01688903901368012,7.62954782408499,-0.5280153708700323,-1.7113763443471905,-0.52801410147247,-1.7113764677202912,0.6438280722382976,10.0,8543.818832916668
CUST100288,218724.17,89219.87,739.3,0,41.0,Male,Secondary,Self-Employed,2019-09-27,2,43,51.6,9.2,4.8,5.1,1,2019,9,27,Friday,1.0,1,0,0,1,0,1,0,0,0,0,Q1,Low,1,1,0,0.23490523713299402,-0.8521014780140908,-0.6397828473909967,1.1443299444019892,-0.2701250549031688,1.291801999470124,3.9627161197436642,0.019011406844106463,7.183313998427188,-0.7605899904022799,-1.2837797928736194,-0.7605879356541485,-1.283779573931542,0.40791042892058976,7.166666666666667,9405.13931
CUST100289,1097931.25,619768.88,674.5,0,31.0,Male,Primary,Salaried,2021-10-31,2,58,24.85,8.7,5.0,4.6,0,2021,10,31,Sunday,0.0,1,0,0,0,1,0,1,0,0,0,Q4,Low,0,3,3,-0.734175774141734,1.4492797463601996,1.0197968844242373,0.3060650776287222,1.9256169014990308,-0.2542619145008468,3.2523106009544382,0.03868471953578336,4.984977432245807,1.2390122272726523,1.460155642139172,1.239011162186364,1.4601554443541478,0.5644878766316197,9.666666666666666,22736.326302083333
CUST100290,395494.03,303847.83,692.8,1,36.0,Male,Graduate,Salaried,2019-11-22,2,48,1.89,8.9,5.4,4.8,0,2019,11,22,Friday,2.0,1,0,1,0,0,0,1,0,0,0,Q2,Low,0,2,1,-0.24963526850436998,-0.38939497110189447,0.03158248471442147,0.5427972853748759,0.46178893056423104,-1.5812760253335005,1.0612565021243408,0.34602076124567477,1.374772708486752,0.47109289395670834,-0.19001147537596544,0.47109137568710024,-0.190011346792902,0.7682741254020952,8.0,622.9030972500001
CUST100291,848596.58,235002.65,735.0,0,33.0,Male,Post-Graduate,Salaried,2023-02-09,0,53,44.7,8.9,5.4,4.8,1,2023,2,9,Thursday,3.0,1,0,1,0,0,0,1,0,0,0,Q4,No_Missed,1,3,1,-0.5403595718867884,0.7966301701948669,-0.18376814870052272,1.0887043436747514,1.1937029160316308,0.8930042048383596,3.822098297900159,0.02188183807439825,6.685805860178712,0.20379688077924538,1.0698685643997081,0.2037958381556173,1.0698683044745438,0.2769309416731328,8.833333333333334,31610.222605000003
CUST100292,811400.7,270128.17,674.7,0,32.0,Male,Secondary,Unemployed,2020-11-23,1,40,25.32,8.9,5.4,4.8,0,2020,11,23,Monday,1.0,1,0,1,0,0,0,0,0,1,0,Q4,Low,0,0,0,-0.6372676730142611,0.699267555853682,-0.07389403723724691,0.30865231487185013,-0.7092734461836087,-0.22709742704042232,3.2703291064571163,0.037993920972644375,5.03189825016365,0.3481045917042689,1.000235931755616,0.34810325758558536,1.0002356742772385,0.3329158700503956,6.666666666666667,17120.554769999995
CUST100293,864195.58,239728.38,752.4,0,47.0,Male,Graduate,Self-Employed,2023-05-10,1,44,5.93,9.5,6.1,5.6,0,2023,5,10,Wednesday,2.0,1,1,0,0,0,0,1,0,0,0,Q4,Low,1,1,0,0.8163538438978308,0.8374615585397088,-0.16898586548406505,1.3137939838268322,-0.12374225780968881,-1.347777026737511,1.9358598132018119,0.14430014430014432,2.435159132377184,0.2243341087895951,1.0980187185108454,0.22433302002919467,1.0980184586529094,0.2774006087834886,7.333333333333333,4270.566491166666
CUST100294,348605.28,118541.08,703.8,0,42.0,Female,Graduate,Salaried,2019-08-05,0,52,33.04,8.9,5.4,4.8,0,2019,8,5,Monday,2.0,0,0,1,0,0,0,0,1,0,0,Q2,No_Missed,1,3,1,0.33181333826046683,-0.5121292976775859,-0.5480648629802856,0.6850953337468813,1.047320118938151,0.21909372869250823,3.5275363037051735,0.02937720329024677,5.748043145279966,-0.48455599321934784,-0.4140995151746975,-0.48455487807295783,-0.41409930380697785,0.34004384557801304,8.666666666666666,9598.265376
CUST100295,515635.24,255082.14,638.2,0,30.0,Male,Secondary,Salaried,2024-01-28,0,45,17.14,8.7,5.0,4.6,0,2024,1,28,Sunday,1.0,1,0,0,0,1,0,0,0,1,0,Q3,No_Missed,0,1,0,-0.8310838752692068,-0.07491760705745497,-0.12095865513613606,-0.1635184819988948,0.022640539283791155,-0.6998751024154706,2.8981194446869907,0.05512679162072767,4.1400483088968905,0.28855848983994964,0.26597510653919,0.28855726658996167,0.26597504447698345,0.4946949320221016,7.5,7364.990011333333
CUST100296,477013.03,260094.6,684.8,0,48.0,Female,Graduate,Unemployed,2021-10-21,0,42,59.23,9.2,4.8,5.1,0,2021,10,21,Thursday,2.0,0,0,0,1,0,0,0,0,0,1,Q3,No_Missed,0,1,0,0.9132619450253036,-0.17601373214534766,-0.10527946835839695,0.4393077956497811,-0.41650785199664875,1.7327914448382922,4.09817056705563,0.016603021749958494,7.6961029099148615,0.30874976951696587,0.1342195757102183,0.3087485071476184,0.13421956828488665,0.5452568035720115,7.0,23544.568139083334
CUST100297,129109.2296,49402.74,700.8599999999999,0,39.0,Female,Secondary,Salaried,2020-02-23,2,38,33.67,9.2,4.8,5.1,0,2020,2,23,Sunday,1.0,0,0,0,1,0,0,1,0,0,0,Q1,Low,1,0,2,0.041089034878048415,-1.0866743630049407,-0.7643325132683344,0.6470629462729082,-1.0020390403705686,0.2555057012458434,3.545874759696932,0.028843380444188056,5.8025856305616035,-1.3170634583498622,-2.3520202021613557,-1.3170605215244553,-2.35202156682591,0.38264297721438806,6.333333333333333,3622.5898005266667
CUST100298,205310.13,110459.05,572.8,1,47.0,Female,Graduate,Salaried,2018-06-30,3,39,29.93,8.9,5.4,4.8,0,2018,6,30,Saturday,2.0,0,0,1,0,0,0,0,0,0,1,Q1,Medium,0,0,0,0.8163538438978308,-0.8872135926697254,-0.5733457944816425,-1.0095450605015457,-0.8556562432770887,0.03934573719906082,3.4317265866969784,0.032331070158422244,5.470831746635972,-0.5536791096047861,-1.4071436679798297,-0.5536777496639765,-1.407143516505969,0.538010715788841,6.5,5120.776825750001
CUST100299,742842.95,697782.67,558.7,0,45.0,Male,Primary,Self-Employed,2018-01-19,5,30,41.98,9.2,4.8,5.1,0,2018,1,19,Friday,0.0,1,0,0,1,0,0,0,0,1,0,Q4,Medium,0,0,2,0.6225376416428852,0.5198132245312518,1.2638273175148393,-1.191945286142024,-2.173101417118408,0.7357969582588811,3.7607348912143643,0.02326663564448581,6.479197481170025,1.3705929334827385,0.8615671408313611,1.3705922544977214,0.8615668985507947,0.9393407718280157,5.0,25987.12253416666
CUST100300,279866.41,62511.67,633.5,0,29.0,Female,Graduate,Unemployed,2021-06-03,2,44,40.2,9.5,6.1,5.6,0,2021,6,3,Thursday,2.0,0,1,0,0,0,1,0,0,0,0,Q1,Low,0,1,0,-0.9279919763966795,-0.6920577222788815,-0.7233272260587991,-0.22431855721238855,-0.12374225780968881,0.6329186866002524,3.7184382563554808,0.024271844660194174,6.340346993658944,-1.0983274526395588,-0.8154835375526615,-1.0983245943073698,-0.8154832394915943,0.22336253214524746,7.333333333333333,9375.524735
CUST100301,592088.17,44527.61,675.0,0,32.0,Male,Graduate,Salaried,2022-06-05,2,38,20.56,9.5,6.1,5.6,0,2022,6,5,Sunday,2.0,1,1,0,0,0,0,0,1,0,0,Q3,Low,0,0,2,-0.6372676730142611,0.12520286700697367,-0.7795821260005577,0.31253317073654063,-1.0020390403705686,-0.5022101085545092,3.070839746040796,0.0463821892393321,4.534313619501853,-1.4124567494145177,0.49578477138543037,-1.4124539483539293,0.49578462288078445,0.07520435681057434,6.333333333333333,10144.443979333333
